text,anger,fear,joy,sadness,surprise,hope
No tengo más que decir sino que Dios os guarde como desea el malaventurado que tantos trabajos os da.,0,1,0,1,0,0
Acudid al alhóndiga y preguntad por el nombre de este carretero.,0,0,0,0,0,0
Y bien os podéis fiar de él.,0,0,0,0,0,0
Y solicitad este negocio y mirad que me respondáis luego a ésta.,0,0,0,1,0,0
Esto va para Inés Hernández señora Ana Vázquez lo de arriba.,0,0,0,0,0,0
Juan de MendozaCarta de Juan de Mendoza pseudónimo de Juan de Segura tejedor de terciopelo para su prima Ana Vázquez.Señora prima.,0,0,0,0,0,0
Escríboos pues no me vinisteis a ver porque me parece tan trabajada estaréis como mi madre y todos los demás.,0,0,0,1,0,0
Suplico a VM que me la haga en procurar que mi mujer se venga con el carretero que ésta lleva.,0,0,0,1,0,0
Y lo soliciten VM y mi madre hasta ponerla en el carro porque esto será librarme a mí de poder [...] de justicia.,0,0,0,1,0,0
Y en esto ha de poner VM gran vigilancia.,0,0,0,0,0,0
Como ésta llegare sin irse el carretero enviará VM por ella pues está tan cerca para que responda y conozca al carretero (y él a ella) y le muestren su casa para si fuere menester la sepa.,0,0,0,0,0,0
A mi padre y madre beso mil vez las manos y a mi hermana y al señor Gómez Mendoza y a la señora Juana de Páramo y al señor Ayola.,0,0,0,0,0,0
VM me escriba todo lo que pasa porque será darme la vida enteramente.,0,0,0,1,0,0
No tengo más que escribir sino que en tanto que ésta va estaré en una cama y me sangrará.,0,1,0,1,0,0
Nuestro Señor guarde a VM como yo deseo.,0,0,0,0,0,0
Juan de Mendoza,0,0,0,0,0,0
Y negocien de modo que si no viniere envíen los vestidos con el carretero porque no podré parecer en ninguna parte sin ellos porque bien sabe ella que son menester donde voy por no andar desnudo hasta que ella venga.Carta de Pedro de Orellana fraile y cura para Juan de Robles canónigo.Muy reverendo señor.,0,1,0,1,0,0
Yo quisiera ser el mensajero mas no he podido por algunos embarazos que se me han ofrecido.,0,0,0,1,0,0
Quedo aquí en Atienza donde mando estas cartas.,0,0,0,0,0,0
VM me mande lo que fuere servido como a su servidor.,0,0,0,0,0,0
No más de quedar hoy sábado aquí por servidor de VM.,0,0,0,0,0,0
El maestro Orellana,0,0,0,0,0,0
Si VM no toma pesadumbre llegarse hasta aquí platicaremos en lo que VM mandare.Carta de Pedro de Orellana fraile y cura para Ana Yáñez.Gloria de mi pena y de mi pena y gloria.,0,0,0,1,0,0
Señora.,0,0,0,0,0,0
La víspera de señor Santiago escribí otra que con ésta VM recibirá y ambas leídas las mande ajusticiar pues por ser mías lo merecen aunque nunca pequé más de en pisar el sol.,0,1,0,1,0,0
Pero como los pequeños yerros en el principio son grandes en la fin yo mi natural señora he hecho algunas cosas de hombre y otras de loco porque lo he estado por ser tan colérico e impetuoso que en enojándome soy puro soldado.,0,1,0,1,0,0
Así que mi señora el sábado que entró aquí mi Sebastiana por la mañana me sacaron de aquí por un cuarto de hora.,0,0,0,0,0,0
Cuando torné hallé a todas estas ventanas tapadas.,0,0,0,1,0,0
Doy muchas gracias a Dios que no me maté: vengando mi ira en ellas di con todo en tierra acudió gente acá.,0,1,0,0,0,1
En fin mi señora yo pensé perder un dedo y creo que le mandaré y es el pulgar de la mano izquierda que me segué.,0,1,0,0,0,0
Y si fuera la vida por a VM servir nunca tan ganada la tuve y aun ojalá fuera a la tarde cuando a esta puerta oí a mi Sebastiana y a Alonso.,0,0,0,1,0,0
No quiero decir lo que sentí porque con toda mi elocuencia y retórica no sé porque el mal que antes honra a Alonso González se me convirtió en exceso de compasión y amor y el bien de Sebastiana en furia de loco.,0,1,1,1,0,0
En que a la mañana del domingo salí a la despensa y caí dos veces de mi estado.,0,1,0,0,0,0
Villanueva me levantó que es al que más debo y a quien peor he tratado que es otra nueva lástima mía porque le he dicho y hecho cosas que en gran afrenta mía hacerlas y decirlas redundó y más en decirlas redundaría.,0,0,0,1,0,0
Y es Dios verdad que después me ha hecho y hace mil caricias y mercedes.,0,0,1,0,0,0
De la vuestra la reciba yo que la señora priora hable al receptor como ella sabe le hable me tenga por más amigo que nunca.,0,0,0,0,0,0
O si VM tiene quien lo haga porque la cosa fue tan a voces que quienquiera puede decir lo sabe hasta que el señor Fernández venga porque si no me trae despacho no quiero más vivir si mi señora no me lo manda pues por cosa más no le deseo que porque Sebastiana conozca cuán bien sé pagar a los que por mí padecen.,0,1,0,1,0,0
Aunque en nada me siento culpado que halo ser juro a cuanto creo que ya no fuera en el mundo.,0,0,0,1,0,0
Mas oblígome en quien soy a pagar lo que no debo.,0,0,0,1,0,0
Ya Marica ha visto como yo he hecho un agujero secreto que tapo con un trapo por servir a mi señora.,0,0,0,1,0,0
Si tal persona busca el día de Nuestra Señora a las once de la noche espero carta de mi señora.,0,0,0,1,0,0
Y si hubiere tal persona en la tarde Marica venga con su espuerta y haga un poco de ruido.,0,0,0,0,0,0
Si no el no venir tomaré por respuesta.,0,0,0,1,0,0
Y si viniere alléguese so la ventana hallará el cordel abajo ponga la carta que trajere y espere que yo luego responderé.,0,0,0,0,0,0
Y a no haber tal persona VM tome mi voluntad por obra que de día por la ventana no cumple con tal vecindad de que no quiero hablar porque al fin son mujeres y civiles.,0,1,0,1,0,0
Acordé enviar con éste el Libro de los afeites.,0,0,0,0,0,0
No le he podido encuadernar porque no he tenido en qué.,0,0,0,1,0,0
Otro que Dios y VM y mi señora María de Guzmán no lo vea.,0,1,0,1,0,0
Otro me tienen allá mas no se perderá letra de lo de allá ni de lo de acá.,0,0,0,0,0,0
Las cartas de mi señora y aun las de Elvira me pida cuando quisiere porque sepa quién soy que no faltará una letra ni otro que Dios las verá.,0,0,0,1,0,0
De esta casa de la Jimena como del diablo se santigũe mi señora que si yo vivo libre yo le daré su pago si no Dios se le dé.,0,0,0,1,0,0
Al señor don Diego suplico a VM le haga me tenga por muy su servidor pues la cosa está rota y que en viniendo el señor Fernández que cada día esperamos sepa qué me trae y le diga me quiere ver para una obra cual su merced y otro canónigo más su amigo pensaren larga conque tomemos conversación si luego no salgo.,0,0,0,1,0,0
Que es todo por servir a mi señora.,0,0,0,0,0,0
Es todo.,0,0,0,0,0,0
Lo demás ponga de su casa.,0,0,0,0,0,0
Y ahora quiero mostrar a mi señora a escribir secreto.,0,0,0,0,0,0
Cuando una carta en blanco querrá escribir que aunque todo el mundo la vea no halle nada escriba la carta toda con leche y déjela secar estará toda blanca.,0,0,0,1,0,0
Luego queme un papel y échele aquel polvo negro por cima de toda la letra.,0,0,0,0,0,0
Quedará toda tan escrita como ésta.,0,0,0,0,0,0
O escríbala con un cabo de una candela de sebo hará lo mismo.,0,0,0,0,0,0
O si no escríbala con zumo de un limón poncil.,0,0,0,0,0,0
Déjela secar.,0,0,0,0,0,0
Y cuando la quisiere leer alléguela al fuego.,0,0,0,0,0,0
Todo lo puede probar y hallar así.,0,0,0,0,0,0
Ese librico de los Afeites van los cuadernos por su abecedario y cuenta.,0,0,0,0,0,0
No lo desconcierten que otro tanto falta de otras cosas.,0,0,0,0,0,0
No lo doy porque aún no lo he sacado y porque eso basta.,0,0,0,1,0,0
El Jironimadario comencé ayer viernes con un abc que en alabanza de mi señora hice mas estoy tan triste y flaco que luego me canso y me toma una desgana con unos sudores de muerte en fin hasta ver letra de mi señora y muy cerrada no sólo de éste sino de ese mundo.,0,1,0,1,0,0
Mas verá el exceso de amor en que pasión ni muerte de ella no me apartan y cuando fue menester yo le mostré como pude mas no como quise.,0,1,1,1,0,0
Torno a decir que si mi ventura fuere digna que mi señora me escriba.,0,0,0,0,0,0
Que aquella tarde antes venga Marica al muladar con su espuerta y tosa hasta que yo le haga seña.,0,0,0,0,0,0
Y si yo no acudiere será por no estar aquí.,0,0,0,1,0,0
Torne para que yo vele y el que viniere hágalo en esotra letra dicho.,0,0,0,1,0,0
Si no no me olvide mi señora que de mí segura esté que tiene el más fiel esclavo que dama en todo el mundo que todavía muere por ver letra suya.,0,0,1,1,0,0
Mis cartas ya sé que se dieron.,0,0,0,0,0,0
¡Cuántas no! De una me pesó mucho que hacía mención de una moza de aquí.,0,0,0,1,0,0
Mas como en lo hecho no hay enmienda aunque me pese hecho es.,0,0,0,1,0,0
Aunque mi alma con ellas se diera era para mí doble gloria.,0,0,0,1,0,0
Pero si la orden que yo doy a las once o doce o una de la noche o un hora antes el día toma hombre fiable segurísimo es.,0,0,0,0,0,0
Y en fin el día de Nuestra Señora espero a Marica...,0,0,0,0,0,0
o nada diciendo:,0,0,0,0,0,0
Mal es el bien que no dura.,0,0,0,1,0,0
Si mañana domingo de mañana mi señora recibiere aquesto para que yo lo sepa mientras en misa torne ahí Marica y a la tarde.Billete de Pedro de Orellana fraile y cura para un destinatario no identificado.El conde de Almazán trae por juez de residencia a don Diego Tavera.,0,0,0,0,0,0
Rogad a Dios que declare la verdad a cada uno como la tiene.,0,0,0,0,0,0
Y recusó a Cortés y Artiaga y al fiscal y a Villanueva que ante todo los quiten de aquí porque cumple al servicio de Dios y a que los flacos no renieguen la fe.Billete de Pedro de Orellana fraile y cura para un destinatario no identificado.Dios y el conde de Almazán traen por juez a un tal de Tavera presidente del Consejo.,0,0,0,1,0,0
Toda la mentira está en Cortés y Artiaga y fiscal.,0,1,0,0,0,0
Éstos vayan fuera ante todo y Villanueva alegando por testigo a un caballero o villano que ha mucho tiempo que tienen aquí.,0,0,0,0,0,0
Y avisando a todos y rogando a Dios por verdad.Billete de Pedro de Orellana fraile y cura para un destinatario no identificado.El conde de Almazán trae un señor dl Consejo por juez cierto.,0,0,0,0,0,0
Cuantos males aquí pasan han fecho Cortés y Villanueva.,0,0,0,1,0,0
Quien los sabe todo es un caballero que ha mucho que está aquí.,0,0,0,0,0,0
Demandó sean de aquí quitados.,0,0,0,1,0,0
Y este caballero que aquí está no sé cómo se llama sino que está por donde bajean a vaciar preguntado por interrogatorio de todo lo que sabe de Villanueva y los demás.,0,0,0,0,0,0
Y que pongan en libertad los que han dicho con seguro de las vidas.,0,0,0,1,0,0
Saber sea todo.,0,0,0,0,0,0
Y así roguemos a Dios por verdad porque tantas almas no se condenen y que queden aquí Fernández y Bañeta.,0,0,0,1,0,0
Esto es muy cierto: el cuándo no se sabe mas ya está concedido.,0,0,0,0,0,0
Ponla donde la vean todos en el vaciador porque todos tengan aviso y lo rueguen a Dios que la voz toda es contra este mal hombre de Villanueva que nos trata como a perros después que ha robado el mundo.,0,1,0,1,0,0
Como se probará ha conducido y cohechado más.,0,0,0,0,0,0
Lee y pon.Billete de Pedro de Orellana fraile y cura para un destinatario no identificado.El conde de Almazán trae por juez a un señor del Consejo muy cierto.,0,0,0,0,0,0
Yo lo oí a la mujer de este alcaide quejándose que los echarían de aquí.,0,1,0,1,0,0
Roguemos a Dios que declare la verdad porque tantas almas no se pierdan y ante todo se demande se pongan en libertad los que han dicho con seguro de vidas y que quiten de aquí a este alcaide que es el amasador de las mentiras y que sea preguntado por interrogatorio un caballero que ha mucho tiempo que está aquí porque él lo sabe todo.,0,1,0,1,0,0
Y cada uno con verdad demande socorro a Dios.Carta de Alonso de Yébenes cautivo en Argel para Francisca López.Señora madre.,0,0,0,1,0,0
Ésta no es más de para avisar a VM de mi desgraciada suerte y cautiverio.,0,1,0,1,0,0
VM sabrá como después que mi hermano [...] Cristóbal de Yébenes nos partimos de VM yo le dejé y me pasé en Italia y nunca más supe de él.,0,0,0,1,0,0
A mi hermano Juan de Yébenes hallé en Nápoles y también me aparté de él por ir a la jornada de Túnez donde ha sido Dios servido que nos perdimos siete mil hombres.,0,1,0,1,0,0
Yo cautivé y me trajeron a esta ciudad de Argel.,0,0,0,0,0,0
Un hijo de Francisco López Trapero se perdió en la goleta.,0,0,0,0,0,0
No sé si cautivó o murió.,0,1,0,0,0,0
Yo entiendo que antes murió que no cautivó.,0,0,0,1,0,0
No escribo a VM la vida que paso porque entiendo que ya sabían por acá la vida que puede tener un esclavo.,0,0,0,1,0,0
Yo estoy en poder de un turco el cual me dice que le dé cien escudos de oro y que me dará libertad.,0,1,0,0,0,0
Suplico a VM que si de mi hacienda se pueda sacar alguna cosa que VM lo solicite y trabaje de me enviarme todo lo más que pudiere y con toda brevedad porque cada día estoy imaginando cuándo mi amo se partirá para Constantinopla y no sé si me dejará o si me querrá llevar.,0,1,0,1,0,0
Por la vía de Valencia vienen rescates y cartas cada día.,0,0,0,0,0,0
Por esa vía podrá VM escribirme si hay algún remedio de mi rescate.,0,0,0,0,0,1
De una manera u otra VM me hará merced de avisarme de lo que por allá pasa y de salud y de mi hermana María de Yébenes y de mis sobrinos porque acá no tenemos otro contento sino cuando tenemos una carta de tierra de cristianos.,0,0,0,1,0,0
Ceso y no de rogar a Dios por la salud de VM.,0,0,0,1,0,0
A 3 de noviembre de 1574 años de Argel.,0,0,0,0,0,0
Para lo que VM me quisiere mandar hijo de VM.,0,0,0,0,0,0
Alonso de YébenesCarta de Alonso de Yébenes cautivo en Argel para Pedro Delgado.Muy magnífico señor.,0,0,0,0,0,0
Por no tener padre a quien poder escribir mis trabajos me atrevo antes a VM que a otro ninguno entendiendo VM me hará toda merced.,0,0,0,1,0,0
Yo estoy cautivo en esta ciudad de Argel.,0,1,0,0,0,0
Ahí tengo un poco de hacienda de mi padre.,0,0,0,0,0,0
No sé lo que es.,0,0,0,0,0,0
Escribo a mi madre que lo procure de vender.,0,0,0,0,0,0
VM me hará merced de tomar este negocio entre manos y saber lo que es.,0,0,0,0,0,0
Y si algo faltare VM me hará merced entre los buenos cristianos de procurarlo por amor de Dios.,0,0,0,1,0,0
Y en esto VM me hará muy gran limosna.,0,0,0,0,0,0
Un hijo de Francisco López Trapero se perdió en la goleta y se llamaba Francisco López.,0,0,0,0,0,0
Yo entiendo que murió.,0,1,0,0,0,0
No hay otra cosa que hacer saber a VM.,0,0,0,0,0,0
Ceso y no rogar a Dios por la muy magnífica persona de VM.,0,0,0,0,0,0
De Argel a 3 de noviembre de 1574 años.,0,0,0,0,0,0
Para todo lo que VM me quisiere mandar,0,0,0,0,0,0
Alonso de YébenesCarta de Pedro del Castillo para Mari Muñoz.Señora la de peinado.,0,0,0,0,0,0
¿Qué agravio he yo hecho a VM para haber jurado contra mí cuando me ha habido VM cosas no debidas para poder haber jurado contra mí no habiendo hecho agravio ninguno? Ni conocí a su marido ni a ella ni a Gonzalo de Juan Gid.,0,1,0,1,0,0
VM mire su ánima y no haga mal a nadie no lo debiendo porque el que jura contra otro llévale al diablo el alma jurando falsamente.,0,1,0,0,0,0
A servicio de VM,0,0,0,0,0,0
Pedro del CastilloCarta anónima para Mari Muñoz.La de peinado.,0,0,0,0,0,0
Sabed que Benavente está muy enojado de vos porque habéis jurado contra él.,1,0,0,0,0,0
Y lo mismo tiene Alonso de Santiago.,0,0,0,0,0,0
Y quieren allegar contra vos y probar contra vos con la de Cachofo y con la vieja y con Mariana y con Ana de Soria y con la de Villate.,0,0,0,0,0,0
Y tened por entendido que van personas algunas a hablar con vos para ser testigos contra vos jurando que os han de hacer encorozar.,0,1,0,0,0,0
Y porque Lorrigo ha reñido conmigo y porque no os quejéis de mí os lo envío avisar.,0,1,0,1,0,0
Por eso mirad lo que os compete y si entendéis o puede venir daño por aquesto.,0,1,0,0,0,0
Os lo envío a decir.,0,0,0,0,0,0
Ruego que sea secreto.Carta de Luisa de Cárdenas para Pompeo Amoroso agente de negocios.La carta que me escribís de quince de mayo con los demás papeles he recibido y bien cierto tenía yo que se les había de dar la remisoria.,0,0,0,0,0,0
Y aunque algunos aguardaban la sentencia con este ordinario yo [...] vi que era imposible.,0,1,0,0,0,0
Aunque por mi parte se negocie tan valientemente como lo hacéis mis contrarios es una mala gente.,0,0,0,1,0,0
Y por enredar y hacer daño han pedido esa remisoria.,0,0,0,1,0,0
Ha sido una gran cosa que se vaya viendo el negocio y corriendo las sentencias que con esto dicen mis letrados que más de inconveniente y más para su fin de ellos que sería trampear y hacer esta causa inmortal.,0,1,0,1,0,0
